year,cycle,chamber,state,district,special,runoff,candidate,party,party_raw,candidate_key,surname_key,n_party_lines,fusion,votes,totalvotes,share,writein,votes_unreliable,won,n_candidates,uncontested,margin_D,two_party_D,race_margin
2006,2006,house,WI,01,False,False,WRITEIN,UNKNOWN,NA,writein,writein,1,False,515.0,257596.0,0.1999254646811286,True,False,False,3,False,-25.50130114633131,37.24934942683434,25.450317551514775
2006,2006,house,WI,02,False,False,DAVE MAGNUM,REPUBLICAN,REPUBLICAN,dave magnum,magnum d,1,False,113015.0,304688.0,37.092041695111064,False,False,False,3,False,25.75280278817064,62.87640139408532,25.73091162106811
2006,2006,house,WI,02,False,False,TAMMY BALDWIN,DEMOCRAT,DEMOCRAT,tammy baldwin,baldwin t,1,False,191414.0,304688.0,62.822953316179174,False,False,True,3,False,25.75280278817064,62.87640139408532,25.73091162106811
2006,2006,house,WI,02,False,False,WRITEIN,UNKNOWN,NA,writein,writein,1,False,259.0,304688.0,0.08500498870976211,True,False,False,3,False,25.75280278817064,62.87640139408532,25.73091162106811
2006,2006,house,WI,03,False,False,PAUL R NELSON,REPUBLICAN,REPUBLICAN,paul r nelson,nelson p,1,False,88523.0,252087.0,35.11605120454446,False,False,False,3,False,29.700410967063075,64.85020548353154,29.6718989872544
2006,2006,house,WI,03,False,False,RON KIND,DEMOCRAT,DEMOCRAT,ron kind,kind r,1,False,163322.0,252087.0,64.78795019179886,False,False,True,3,False,29.700410967063075,64.85020548353154,29.6718989872544
2006,2006,house,WI,03,False,False,WRITEIN,UNKNOWN,NA,writein,writein,1,False,242.0,252087.0,0.09599860365667408,True,False,False,3,False,29.700410967063075,64.85020548353154,29.6718989872544
2006,2006,house,WI,04,False,False,GWEN MOORE,DEMOCRAT,DEMOCRAT,gwen moore,moore g,1,False,136735.0,191742.0,71.31197129476067,False,False,True,3,False,43.01253523410086,71.50626761705043,42.89566187898322
2006,2006,house,WI,04,False,False,PERFECTO RIVERA,REPUBLICAN,REPUBLICAN,perfecto rivera,rivera p,1,False,54486.0,191742.0,28.41630941577745,False,False,False,3,False,43.01253523410086,71.50626761705043,42.89566187898322
2006,2006,house,WI,04,False,False,WRITEIN,UNKNOWN,NA,writein,writein,1,False,521.0,191742.0,0.27171928946188106,True,False,False,3,False,43.01253523410086,71.50626761705043,42.89566187898322
2006,2006,house,WI,05,False,False,BOB LEVIS,OTHER,WISCONSIN GREEN,bob levis,levis b,1,False,4432.0,315180.0,1.4061805952154325,False,False,False,5,False,-26.770643396717894,36.61467830164105,26.086046068913003
2006,2006,house,WI,05,False,False,BRYAN KENNEDY,DEMOCRAT,DEMOCRAT,bryan kennedy,kennedy b,1,False,112451.0,315180.0,35.67834253442477,False,False,False,5,False,-26.770643396717894,36.61467830164105,26.086046068913003
2006,2006,house,WI,05,False,False,F JAMES SENSENBRENNER JR,REPUBLICAN,REPUBLICAN,f james sensenbrenner,sensenbrenner f,1,False,194669.0,315180.0,61.76438860333778,False,False,True,5,False,-26.770643396717894,36.61467830164105,26.086046068913003
2006,2006,house,WI,05,False,False,ROBERT R RAYMOND,OTHER,INDEPENDENT,robert r raymond,raymond r,1,False,3525.0,315180.0,1.1184085284599277,False,False,False,5,False,-26.770643396717894,36.61467830164105,26.086046068913003
2006,2006,house,WI,05,False,False,WRITEIN,UNKNOWN,NA,writein,writein,1,False,103.0,315180.0,0.032679738562091505,True,False,False,5,False,-26.770643396717894,36.61467830164105,26.086046068913003
2006,2006,house,WI,06,False,False,THOMAS E PETRI,REPUBLICAN,REPUBLICAN,thomas e petri,petri t,1,False,201367.0,203557.0,98.92413427197296,False,False,True,2,True,,,97.84826854394592
2006,2006,house,WI,06,False,False,WRITEIN,UNKNOWN,NA,writein,writein,1,False,2190.0,203557.0,1.0758657280270392,True,False,False,2,True,,,97.84826854394592
2006,2006,house,WI,07,False,False,DAVID R OBEY,DEMOCRAT,DEMOCRAT,david r obey,obey d,1,False,161903.0,260428.0,62.168046446618646,False,False,True,4,False,28.000727353224864,64.00036367661244,27.19907229637366
2006,2006,house,WI,07,False,False,MIKE MILES,OTHER,WISCONSIN GREEN,mike miles,miles m,1,False,7391.0,260428.0,2.8380204893483034,False,False,False,4,False,28.000727353224864,64.00036367661244,27.19907229637366
2006,2006,house,WI,07,False,False,NICK REID,REPUBLICAN,REPUBLICAN,nick reid,reid n,1,False,91069.0,260428.0,34.96897415024498,False,False,False,4,False,28.000727353224864,64.00036367661244,27.19907229637366
2006,2006,house,WI,07,False,False,WRITEIN,UNKNOWN,NA,writein,writein,1,False,65.0,260428.0,0.024958913788071944,True,False,False,4,False,28.000727353224864,64.00036367661244,27.19907229637366
2006,2006,house,WI,08,False,False,JOHN GARD,REPUBLICAN,REPUBLICAN,john gard,gard j,1,False,135622.0,278135.0,48.76121307997915,False,False,False,3,False,2.145805073739502,51.07290253686975,2.138529850612113
2006,2006,house,WI,08,False,False,STEVEN L KAGEN,DEMOCRAT,DEMOCRAT,steven l kagen,kagen s,1,False,141570.0,278135.0,50.89974293059126,False,False,True,3,False,2.145805073739502,51.07290253686975,2.138529850612113
2006,2006,house,WI,08,False,False,WRITEIN,UNKNOWN,NA,writein,writein,1,False,943.0,278135.0,0.3390439894295935,True,False,False,3,False,2.145805073739502,51.07290253686975,2.138529850612113
2006,2006,house,WY,00,False,False,BARBARA CUBIN,REPUBLICAN,REPUBLICAN,barbara cubin,cubin b,1,False,93336.0,196215.0,47.568228728690464,False,False,True,6,False,-0.5450824087040828,49.72745879564796,0.5157607726218689
2006,2006,house,WY,00,False,False,BLANK VOTE,UNKNOWN,NA,blank vote,vote b,1,False,2722.0,196215.0,1.3872537777438014,False,False,False,6,False,-0.5450824087040828,49.72745879564796,0.5157607726218689
2006,2006,house,WY,00,False,False,GARY TRAUNER,DEMOCRAT,DEMOCRAT,gary trauner,trauner g,1,False,92324.0,196215.0,47.0524679560686,False,False,False,6,False,-0.5450824087040828,49.72745879564796,0.5157607726218689
2006,2006,house,WY,00,False,False,OVER VOTE,UNKNOWN,NA,over vote,vote o,1,False,124.0,196215.0,0.06319598399714599,False,False,False,6,False,-0.5450824087040828,49.72745879564796,0.5157607726218689
2006,2006,house,WY,00,False,False,THOMAS R RANKIN,OTHER,LIBERTARIAN,thomas r rankin,rankin t,1,False,7481.0,196215.0,3.812654486150396,False,False,False,6,False,-0.5450824087040828,49.72745879564796,0.5157607726218689
2006,2006,house,WY,00,False,False,WRITEIN,UNKNOWN,NA,writein,writein,1,False,228.0,196215.0,0.11619906734959101,True,False,False,6,False,-0.5450824087040828,49.72745879564796,0.5157607726218689
2008,2008,house,AL,01,False,False,JO BONNER,REPUBLICAN,REPUBLICAN,jo bonner,bonner j,1,False,210660.0,214367.0,98.2707226392122,False,False,True,2,True,,,96.54144527842439
2008,2008,house,AL,01,False,False,WRITEIN,UNKNOWN,NA,writein,writein,1,False,3707.0,214367.0,1.7292773607878078,True,False,False,2,True,,,96.54144527842439
2008,2008,house,AL,02,False,False,BOBBY BRIGHT,DEMOCRAT,DEMOCRAT,bobby bright,bright b,1,False,144368.0,287394.0,50.23347738644509,False,False,True,3,False,0.6238107518487799,50.31190537592439,0.6228383334377197
2008,2008,house,AL,02,False,False,JAY LOVE,REPUBLICAN,REPUBLICAN,jay love,love j,1,False,142578.0,287394.0,49.61063905300737,False,False,False,3,False,0.6238107518487799,50.31190537592439,0.6228383334377197
2008,2008,house,AL,02,False,False,WRITEIN,UNKNOWN,NA,writein,writein,1,False,448.0,287394.0,0.15588356054754102,True,False,False,3,False,0.6238107518487799,50.31190537592439,0.6228383334377197
2008,2008,house,AL,03,False,False,JOSHUA SEGALL,DEMOCRAT,DEMOCRAT,joshua segall,segall j,1,False,121080.0,264120.0,45.842798727850976,False,False,False,3,False,-8.199008294539555,45.900495852730224,8.18870210510374
2008,2008,house,AL,03,False,False,MIKE ROGERS,REPUBLICAN,REPUBLICAN,mike rogers,rogers m,1,False,142708.0,264120.0,54.03150083295472,False,False,True,3,False,-8.199008294539555,45.900495852730224,8.18870210510374
2008,2008,house,AL,03,False,False,WRITEIN,UNKNOWN,NA,writein,writein,1,False,332.0,264120.0,0.12570043919430562,True,False,False,3,False,-8.199008294539555,45.900495852730224,8.18870210510374
2008,2008,house,AL,04,False,False,NICHOLAS B SPARKS,DEMOCRAT,DEMOCRAT,nicholas b sparks,sparks n,1,False,66077.0,263167.0,25.108391249662763,False,False,False,3,False,-49.71653387515315,25.141733062423427,49.65060208916771
2008,2008,house,AL,04,False,False,ROBERT B ADERHOLT,REPUBLICAN,REPUBLICAN,robert b aderholt,aderholt r,1,False,196741.0,263167.0,74.75899333883048,False,False,True,3,False,-49.71653387515315,25.141733062423427,49.65060208916771
2008,2008,house,AL,04,False,False,WRITEIN,UNKNOWN,NA,writein,writein,1,False,349.0,263167.0,0.13261541150676187,True,False,False,3,False,-49.71653387515315,25.141733062423427,49.65060208916771
2008,2008,house,AL,05,False,False,PARKER GRIFFITH,DEMOCRAT,DEMOCRAT,parker griffith,griffith p,1,False,158324.0,307282.0,51.52400726368612,False,False,True,3,False,3.6023007610310236,51.80115038051551,3.5830279677950547
2008,2008,house,AL,05,False,False,WAYNE PARKER,REPUBLICAN,REPUBLICAN,wayne parker,parker w,1,False,147314.0,307282.0,47.94097929589107,False,False,False,3,False,3.6023007610310236,51.80115038051551,3.5830279677950547
2008,2008,house,AL,05,False,False,WRITEIN,UNKNOWN,NA,writein,writein,1,False,1644.0,307282.0,0.5350134404228039,True,False,False,3,False,3.6023007610310236,51.80115038051551,3.5830279677950547
2008,2008,house,AL,06,False,False,SPENCER BACHUS,REPUBLICAN,REPUBLICAN,spencer bachus,bachus s,1,False,280902.0,287237.0,97.79450418991982,False,False,True,2,True,,,95.58900837983964
2008,2008,house,AL,06,False,False,WRITEIN,UNKNOWN,NA,writein,writein,1,False,6335.0,287237.0,2.2054958100801776,True,False,False,2,True,,,95.58900837983964
2008,2008,house,AL,07,False,False,ARTUR DAVIS,DEMOCRAT,DEMOCRAT,artur davis,davis a,1,False,228518.0,231701.0,98.62624675767476,False,False,True,2,True,,,97.25249351534953
2008,2008,house,AL,07,False,False,WRITEIN,UNKNOWN,NA,writein,writein,1,False,3183.0,231701.0,1.373753242325238,True,False,False,2,True,,,97.25249351534953
2008,2008,house,AK,00,False,False,DON R WRIGHT,OTHER,ALASKAN INDEPENDENCE,don r wright,wright d,1,False,14274.0,316978.0,4.503151638284045,False,False,False,4,False,-5.432522164252617,47.28373891787369,5.167235581018241
2008,2008,house,AK,00,False,False,DON YOUNG,REPUBLICAN,REPUBLICAN,don young,young d,1,False,158939.0,316978.0,50.14196568847049,False,False,True,4,False,-5.432522164252617,47.28373891787369,5.167235581018241
2008,2008,house,AK,00,False,False,ETHAN A BERKOWITZ,DEMOCRAT,DEMOCRAT,ethan a berkowitz,berkowitz e,1,False,142560.0,316978.0,44.97473010745225,False,False,False,4,False,-5.432522164252617,47.28373891787369,5.167235581018241
2008,2008,house,AK,00,False,False,WRITEIN,UNKNOWN,NA,writein,writein,1,False,1205.0,316978.0,0.3801525657932096,True,False,False,4,False,-5.432522164252617,47.28373891787369,5.167235581018241
2008,2008,house,AZ,01,False,False,ANN KIRKPATRICK,DEMOCRAT,DEMOCRAT,ann kirkpatrick,kirkpatrick a,1,False,155791.0,278787.0,55.881730496759175,False,False,True,4,False,17.261727791054327,58.63086389552716,16.452345338914654
2008,2008,house,AZ,01,False,False,BRENT MAUPIN,OTHER,INDEPENDENT,brent maupin,maupin b,1,False,9394.0,278787.0,3.3695975780793224,False,False,False,4,False,17.261727791054327,58.63086389552716,16.452345338914654
2008,2008,house,AZ,01,False,False,SYDNEY HAY,REPUBLICAN,REPUBLICAN,sydney hay,hay s,1,False,109924.0,278787.0,39.42938515784452,False,False,False,4,False,17.261727791054327,58.63086389552716,16.452345338914654
2008,2008,house,AZ,01,False,False,THANE EICHENAUER,OTHER,LIBERTARIAN,thane eichenauer,eichenauer t,1,False,3678.0,278787.0,1.319286767316984,False,False,False,4,False,17.261727791054327,58.63086389552716,16.452345338914654
2008,2008,house,AZ,02,False,False,JOHN THRASHER,DEMOCRAT,DEMOCRAT,john thrasher,thrasher j,1,False,125611.0,338023.0,37.1604890791455,False,False,False,4,False,-23.061940127095934,38.46902993645203,22.277478159770194
2008,2008,house,AZ,02,False,False,POWELL GAMMILL,OTHER,LIBERTARIAN,powell gammill,gammill p,1,False,7882.0,338023.0,2.331793990349769,False,False,False,4,False,-23.061940127095934,38.46902993645203,22.277478159770194
2008,2008,house,AZ,02,False,False,TRENT FRANKS,REPUBLICAN,REPUBLICAN,trent franks,franks t,1,False,200914.0,338023.0,59.4379672389157,False,False,True,4,False,-23.061940127095934,38.46902993645203,22.277478159770194
2008,2008,house,AZ,02,False,False,WILLIAM CRUM,OTHER,GREEN,william crum,crum w,1,False,3616.0,338023.0,1.0697496915890339,False,False,False,4,False,-23.061940127095934,38.46902993645203,22.277478159770194
2008,2008,house,AZ,03,False,False,BOB LORD,DEMOCRAT,DEMOCRAT,bob lord,lord b,1,False,115759.0,275161.0,42.069552007733655,False,False,False,3,False,-12.489085610393145,43.75545719480343,12.007879023553484
2008,2008,house,AZ,03,False,False,JOHN B SHADEGG,REPUBLICAN,REPUBLICAN,john b shadegg,shadegg j,1,False,148800.0,275161.0,54.07743103128714,False,False,True,3,False,-12.489085610393145,43.75545719480343,12.007879023553484
2008,2008,house,AZ,03,False,False,MICHAEL SHOEN,OTHER,LIBERTARIAN,michael shoen,shoen m,1,False,10602.0,275161.0,3.8530169609792084,False,False,False,3,False,-12.489085610393145,43.75545719480343,12.007879023553484
2008,2008,house,AZ,04,False,False,DON KARG,REPUBLICAN,REPUBLICAN,don karg,karg d,1,False,26435.0,124427.0,21.245388862545912,False,False,False,4,False,54.483625469196596,77.2418127345983,50.8619511842285
2008,2008,house,AZ,04,False,False,ED PASTOR,DEMOCRAT,DEMOCRAT,ed pastor,pastor e,1,False,89721.0,124427.0,72.10734004677441,False,False,True,4,False,54.483625469196596,77.2418127345983,50.8619511842285
2008,2008,house,AZ,04,False,False,JOE COBB,OTHER,LIBERTARIAN,joe cobb,cobb j,1,False,3807.0,124427.0,3.05962532247824,False,False,False,4,False,54.483625469196596,77.2418127345983,50.8619511842285
2008,2008,house,AZ,04,False,False,REBECCA DEWITT,OTHER,GREEN,rebecca dewitt,dewitt r,1,False,4464.0,124427.0,3.5876457682014355,False,False,False,4,False,54.483625469196596,77.2418127345983,50.8619511842285
2008,2008,house,AZ,05,False,False,DAVID SCHWEIKERT,REPUBLICAN,REPUBLICAN,david schweikert,schweikert d,1,False,122165.0,280365.0,43.573555900344196,False,False,False,4,False,9.907152707615838,54.95357635380792,9.583221871488952
2008,2008,house,AZ,05,False,False,HARRY E MITCHELL,DEMOCRAT,DEMOCRAT,harry e mitchell,mitchell h,1,False,149033.0,280365.0,53.15677777183315,False,False,True,4,False,9.907152707615838,54.95357635380792,9.583221871488952
2008,2008,house,AZ,05,False,False,WARREN SEVERIN,OTHER,LIBERTARIAN,warren severin,severin w,1,False,9158.0,280365.0,3.2664562267044746,False,False,False,4,False,9.907152707615838,54.95357635380792,9.583221871488952
2008,2008,house,AZ,05,False,False,WRITEIN,UNKNOWN,NA,writein,writein,1,False,9.0,280365.0,0.003210101118185223,True,False,False,4,False,9.907152707615838,54.95357635380792,9.583221871488952
2008,2008,house,AZ,06,False,False,JEFF FLAKE,REPUBLICAN,REPUBLICAN,jeff flake,flake j,1,False,208582.0,334176.0,62.416810303552616,False,False,True,3,False,-28.738824647650436,35.630587676174784,27.86705209231064
2008,2008,house,AZ,06,False,False,REBECCA SCHNEIDER,DEMOCRAT,DEMOCRAT,rebecca schneider,schneider r,1,False,115457.0,334176.0,34.54975821124198,False,False,False,3,False,-28.738824647650436,35.630587676174784,27.86705209231064
2008,2008,house,AZ,06,False,False,RICK BONDI,OTHER,LIBERTARIAN,rick bondi,bondi r,1,False,10137.0,334176.0,3.033431485205401,False,False,False,3,False,-28.738824647650436,35.630587676174784,27.86705209231064
2008,2008,house,AZ,07,False,False,JOSEPH SWEENEY,REPUBLICAN,REPUBLICAN,joseph sweeney,sweeney j,1,False,64425.0,196489.0,32.788095007863035,False,False,False,4,False,31.7275034573383,65.86375172866914,30.47447948740133
2008,2008,house,AZ,07,False,False,RAUL M GRIJALVA,DEMOCRAT,DEMOCRAT,raul m grijalva,grijalva r,1,False,124304.0,196489.0,63.26257449526437,False,False,True,4,False,31.7275034573383,65.86375172866914,30.47447948740133
2008,2008,house,AZ,07,False,False,RAYMOND P PETRULSKY,OTHER,LIBERTARIAN,raymond p petrulsky,petrulsky r,1,False,7755.0,196489.0,3.946785825160696,False,False,False,4,False,31.7275034573383,65.86375172866914,30.47447948740133
2008,2008,house,AZ,07,False,False,WRITEIN,UNKNOWN,NA,writein,writein,1,False,5.0,196489.0,0.0025446717119024477,True,False,False,4,False,31.7275034573383,65.86375172866914,30.47447948740133
2008,2008,house,AZ,08,False,False,GABRIELLE GIFFORDS,DEMOCRAT,DEMOCRAT,gabrielle giffords,giffords g,1,False,179629.0,328266.0,54.72056198326967,False,False,True,4,False,12.204308799370358,56.102154399685176,11.903760974331792
2008,2008,house,AZ,08,False,False,PAUL DAVIS,OTHER,LIBERTARIAN,paul davis,davis p,1,False,8081.0,328266.0,2.4617231147910537,False,False,False,4,False,12.204308799370358,56.102154399685176,11.903760974331792
2008,2008,house,AZ,08,False,False,TIM BEE,REPUBLICAN,REPUBLICAN,tim bee,bee t,1,False,140553.0,328266.0,42.81680100893787,False,False,False,4,False,12.204308799370358,56.102154399685176,11.903760974331792
2008,2008,house,AZ,08,False,False,WRITEIN,UNKNOWN,NA,writein,writein,1,False,3.0,328266.0,0.0009138930014073952,True,False,False,4,False,12.204308799370358,56.102154399685176,11.903760974331792
2008,2008,house,AR,01,False,False,MARION BERRY,DEMOCRAT,DEMOCRAT,marion berry,berry m,1,False,1.0,1.0,100.0,False,True,True,1,True,,,100.0
2008,2008,house,AR,02,False,False,DEB MCFARLAND,OTHER,GREEN,deb mcfarland,mcfarland d,1,False,64398.0,277366.0,23.217697915389774,False,False,False,3,True,,,53.32484875579559
2008,2008,house,AR,02,False,False,VIC SNYDER,DEMOCRAT,DEMOCRAT,vic snyder,snyder v,1,False,212303.0,277366.0,76.54254667118536,False,False,True,3,True,,,53.32484875579559
2008,2008,house,AR,02,False,False,WRITEIN,UNKNOWN,NA,writein,writein,1,False,665.0,277366.0,0.239755413424861,True,False,False,3,True,,,53.32484875579559
2008,2008,house,AR,03,False,False,ABEL NOAH TOMLINSON,OTHER,GREEN,abel noah tomlinson,tomlinson a,1,False,58850.0,274046.0,21.474496982258454,False,False,False,2,True,,,57.05100603548309
2008,2008,house,AR,03,False,False,JOHN BOOZMAN,REPUBLICAN,REPUBLICAN,john boozman,boozman j,1,False,215196.0,274046.0,78.52550301774154,False,False,True,2,True,,,57.05100603548309
2008,2008,house,AR,04,False,False,JOSHUA DRAKE,OTHER,GREEN,joshua drake,drake j,1,False,32603.0,235781.0,13.827662110178514,False,False,False,2,True,,,72.34467577964297
2008,2008,house,AR,04,False,False,MIKE ROSS,DEMOCRAT,DEMOCRAT,mike ross,ross m,1,False,203178.0,235781.0,86.17233788982149,False,False,True,2,True,,,72.34467577964297
2008,2008,house,CA,01,False,False,CAROL WOLMAN,OTHER,GREEN,carol wolman,wolman c,1,False,24793.0,290472.0,8.535418215869344,False,False,False,4,False,48.918374644759375,74.45918732237969,44.740629045140324
2008,2008,house,CA,01,False,False,MIKE THOMPSON,DEMOCRAT,DEMOCRAT,mike thompson,thompson m,1,False,197812.0,290472.0,68.10019554380456,False,False,True,4,False,48.918374644759375,74.45918732237969,44.740629045140324
